duino_elegies,Duino Elegies,YES
duns_scotus,Duns Scotus,YES
duodenum,Duodenum,YES
dura_mater,Dura mater,YES
durga,Durga,YES
dwarf_planet,Dwarf planet,YES
dylan_thomas,Dylan Thomas,YES
dynamo,Dynamo,YES
dysentery,Dysentery,YES
dyson_sphere,Dyson sphere,YES
e._e._cummings,E. E. Cummings,YES
e._m._forster,E. M. Forster,YES
e._o._wilson,E. O. Wilson,YES
earl_warren,Earl Warren,YES
earnshaw's_theorem,Earnshaw's theorem,YES
earth's_magnetic_field,Earth's magnetic field,YES
easter,Easter,YES
easter_rising,Easter Rising,YES
eastern_orthodox_church,Eastern Orthodox Church,YES
ebola_virus,Ebola virus,YES
ebro,Ebro,YES
ecclesiastes,Ecclesiastes,YES
echidna,Echidna,YES
ecological_succession,Ecological succession,YES
econometrics,Econometrics,YES
ectoderm,Ectoderm,YES
ecuador,Ecuador,YES
eddy_covariance,Eddy covariance,YES
edgar_allan_poe,Edgar Allan Poe,YES
edgar_degas,Edgar Degas,YES
edgeworth_box,Edgeworth box,YES
edict_of_nantes,Edict of Nantes,YES
edinburgh,Edinburgh,YES
edith_wharton,Edith Wharton,YES
edmond_halley,Edmond Halley,YES
edmonton,Edmonton,YES
edmund_husserl,Edmund Husserl,YES
edmund_spenser,Edmund Spenser,YES
edna_st._vincent_millay,Edna St. Vincent Millay,YES
edvard_munch,Edvard Munch,YES
edward_albee,Edward Albee,YES
edward_b._titchener,Edward B. Titchener,YES
edward_burnett_tylor,Edward Burnett Tylor,YES
edward_c._tolman,Edward C. Tolman,YES
edward_elgar,Edward Elgar,YES
edward_hicks,Edward Hicks,YES
edward_hopper,Edward Hopper,YES
edward_jenner,Edward Jenner,YES
edward_said,Edward Said,YES
edward_sapir,Edward Sapir,YES
edward_the_confessor,Edward the Confessor,YES
edward_thorndike,Edward Thorndike,YES
edward_weston,Edward Weston,YES
edwin_arlington_robinson,Edwin Arlington Robinson,YES
edwin_hubble,Edwin Hubble,YES
eero_saarinen,Eero Saarinen,YES
efficient-market_hypothesis,Efficient-market hypothesis,YES
egon_schiele,Egon Schiele,YES
egyptian_hieroglyphs,Egyptian hieroglyphs,YES
einstein_field_equations,Einstein field equations,YES
einstein_on_the_beach,Einstein on the Beach,YES
either/or,Either-Or,YES
el_amor_brujo,El amor brujo,YES
el_dorado,El Dorado,YES
el_greco,El Greco,YES
el_salvador,El Salvador,YES
elasticity_(physics),Elasticity (physics),YES
eleanor_of_aquitaine,Eleanor of Aquitaine,YES
eleanor_roosevelt,Eleanor Roosevelt,YES
electra,Electra,YES
electric_dipole_moment,Electric dipole moment,YES
electric_field,Electric field,YES
electrolysis,Electrolysis,YES
electromagnetism,Electromagnetism,YES
electron_affinity,Electron affinity,YES
electron_capture,Electron capture,YES
electron_transport_chain,Electron transport chain,YES
electronegativity,Electronegativity,YES
electronvolt,Electronvolt,YES
electrospray_ionization,Electrospray ionization,YES
elegy_written_in_a_country_churchyard,Elegy Written in a Country Churchyard,YES
elektra_(opera),Elektra (opera),YES
elementary_particle,Elementary particle,YES
elements_of_the_philosophy_of_right,Elements of the Philosophy of Right,YES
elephant,Elephant,YES
eleusinian_mysteries,Eleusinian Mysteries,YES
elf,ELF,YES
elgin_marbles,Elgin Marbles,YES
elias_james_corey,Elias James Corey,YES
eliel_saarinen,Eliel Saarinen,YES
elijah,Elijah,YES
eliminative_materialism,Eliminative materialism,YES
elisa,ELISA,YES
elisha,Elisha,YES
elizabeth_barrett_browning,Elizabeth Barrett Browning,YES
elizabeth_cady_stanton,Elizabeth Cady Stanton,YES
elk,Elk,YES
ellesmere_island,Ellesmere Island,YES
elm,Elm,YES
elysium,Elysium,YES
emanuel_swedenborg,Emanuel Swedenborg,YES
embargo_act_of_1807,Embargo Act of 1807,YES
emer,Emer,YES
emile_durkheim,Emile Durkheim,YES
emile_zola,,NO
emiliano_zapata,Emiliano Zapata,YES
emilio_aguinaldo,Emilio Aguinaldo,YES
emily_dickinson,Emily Dickinson,YES
eminent_domain,Eminent domain,YES
emma,Emma,YES
emmanuel_chabrier,Emmanuel Chabrier,YES
emmanuel_levinas,Emmanuel Levinas,YES
emotion,Emotion,YES
empedocles,Empedocles,YES
emperor_penguin,Emperor penguin,YES
empire_state_building,Empire State Building,YES
empiricism,Empiricism,YES
enantioselective_reduction_of_ketones,Enantioselective reduction of ketones,YES
encephalitis,Encephalitis,YES
endocrine_gland,Endocrine gland,YES
endoplasmic_reticulum,Endoplasmic reticulum,YES
endorphins,Endorphins,YES
endosymbiont,Endosymbiont,YES
endosymbiotic_theory,Endosymbiotic theory,YES
endowment_effect,Endowment effect,YES
endymion_(mythology),Endymion (mythology),YES
endymion_(poem),Endymion (poem),YES
eniac,ENIAC,YES
enigma_variations,Enigma Variations,YES
enki,Enki,YES
enlil,Enlil,YES
enthalpy,Enthalpy,YES
entropy,Entropy,YES
entropy_(classical_thermodynamics),Entropy (classical thermodynamics),YES
entropy_(information_theory),Entropy (information theory),YES
entropy_(statistical_thermodynamics),Entropy (statistical thermodynamics),YES
eoraptor,Eoraptor,YES
eos,Eos,YES
ephedrine,Ephedrine,YES
epic_of_gilgamesh,Epic of Gilgamesh,YES
epictetus,Epictetus,YES
epicureanism,Epicureanism,YES
epicurus,Epicurus,YES
epidermis_(skin),Epidermis (skin),YES
epigoni_(play),Epigoni (play),YES
epinephrine,Epinephrine,YES
epiphany_(holiday),Epiphany (holiday),YES
epistasis,Epistasis,YES
epistle_of_jude,Epistle of Jude,YES
epistle_to_the_hebrews,Epistle to the Hebrews,YES
epoxide,Epoxide,YES
epr_paradox,EPR paradox,YES
epstein-barr_virus,,NO
equal_rights_amendment,Equal Rights Amendment,YES
equation_of_state,Equation of state,YES
equatorial_guinea,Equatorial Guinea,YES
equestrian_statue_of_gattamelata,Equestrian statue of Gattamelata,YES
equilibrium_constant,Equilibrium constant,YES
equipartition_theorem,Equipartition theorem,YES
equivalence_principle,Equivalence principle,YES
erasmus_darwin,Erasmus Darwin,YES
ereshkigal,Ereshkigal,YES
erewhon,Erewhon,YES
ergot,Ergot,YES
eric_whitacre,Eric Whitacre,YES
erich_fromm,Erich Fromm,YES
erich_maria_remarque,Erich Maria Remarque,YES
erie_canal,Erie Canal,YES
erik_erikson,Erik Erikson,YES
erikson's_stages_of_psychosocial_development,Erikson's stages of psychosocial development,YES
eris_(mythology),Eris (mythology),YES
eritrea,Eritrea,YES
erlking,Erlking,YES
ernest_hemingway,Ernest Hemingway,YES
ernest_rutherford,Ernest Rutherford,YES
ernst_gombrich,Ernst Gombrich,YES
ernst_ludwig_kirchner,Ernst Ludwig Kirchner,YES
ernst_mach,Ernst Mach,YES
ernst_mayr,Ernst Mayr,YES
eros,EROS,YES
eros_and_civilization,Eros and Civilization,YES
erving_goffman,Erving Goffman,YES
esau,Esau,YES
escape_from_freedom,Escape from Freedom,YES
escape_velocity,Escape velocity,YES
escherichia_coli,Escherichia coli,YES
eskimo,Eskimo,YES
eskimo_words_for_snow,Eskimo words for snow,YES
esophagus,Esophagus,YES
esperanto,Esperanto,YES
essays_(montaigne),Essays (Montaigne),YES
essenes,Essenes,YES
essential_amino_acid,Essential amino acid,YES
essequibo_river,Essequibo River,YES
ester,Ester,YES
esther,Esther,YES
estonia,Estonia,YES
estonian_language,Estonian language,YES
estuary,Estuary,YES
etching_(microfabrication),Etching (microfabrication),YES
ethan_allen,Ethan Allen,YES
ethan_frome,Ethan Frome,YES
ethanol,Ethanol,YES
ether,Ether,YES
ethics,Ethics,YES
ethics_(book),Ethics (book),YES
ethiopia,Ethiopia,YES
ethylene,Ethylene,YES
etruscan_mythology,Etruscan mythology,YES
eucalyptus,Eucalyptus,YES
eucharist,Eucharist,YES
eudora_welty,Eudora Welty,YES
eugene_ionesco,,NO
eugene_onegin_(opera),Eugene Onegin (opera),YES
eugene_o'neill,Eugene O'Neill,YES
eugene_ormandy,Eugene Ormandy,YES
eugene_v._debs,Eugene V. Debs,YES
eugenics,Eugenics,YES
eugenio_montale,Eugenio Montale,YES
eukaryotic_dna_replication,Eukaryotic DNA replication,YES
euphrates,Euphrates,YES
euripides,Euripides,YES
europa_(moon),Europa (moon),YES
europa_(mythology),Europa (mythology),YES
eurydice,Eurydice,YES
eurystheus,Eurystheus,YES
eusociality,Eusociality,YES
eustachian_tube,Eustachian tube,YES
euthyphro,Euthyphro,YES
eutrophication,Eutrophication,YES
evapotranspiration,Evapotranspiration,YES
evelyn_waugh,Evelyn Waugh,YES
everglades,Everglades,YES
evidence_(law),Evidence (law),YES
evil_eye,Evil eye,YES
evolution_of_cetaceans,Evolution of cetaceans,YES
executive_privilege,Executive privilege,YES
existentialism,Existentialism,YES
ezekiel,Ezekiel,YES
ezra,Ezra,YES
ezra_pound,Ezra Pound,YES
f._scott_fitzgerald,F. Scott Fitzgerald,YES
fafnir,Fafnir,YES
fahrenheit_451,Fahrenheit 451,YES
falcon,Falcon,YES
falkland_islands,Falkland Islands,YES
falklands_war,Falklands War,YES
fallingwater,Fallingwater,YES
fallopian_tube,Fallopian tube,YES
falstaff,Falstaff,YES
falstaff_(opera),Falstaff (opera),YES
falun_gong,Falun Gong,YES
family_resemblance,Family resemblance,YES
fanfare_for_the_common_man,Fanfare for the Common Man,YES
far_from_the_madding_crowd,Far from the Madding Crowd,YES
far_side_of_the_moon,Far side of the Moon,YES
faraday_effect,Faraday effect,YES
farthing_(english_coin),Farthing (English coin),YES
fashoda_incident,Fashoda Incident,YES
fasting,Fasting,YES
fathers_and_sons_(novel),Fathers and Sons (novel),YES
fatimid_caliphate,Fatimid Caliphate,YES
fatty_acid_synthesis,Fatty acid synthesis,YES
fatwa,Fatwa,YES
faust_(opera),Faust (opera),YES
fear_and_trembling,Fear and Trembling,YES
feast_of_the_immaculate_conception,Feast of the Immaculate Conception,YES
federal_emergency_management_agency,Federal Emergency Management Agency,YES
federal_reserve_system,Federal Reserve System,YES
federalist_papers,Federalist Papers,YES
federated_states_of_micronesia,Federated States of Micronesia,YES
federico_garcia_lorca,,NO
feldspar,Feldspar,YES
felix_mendelssohn,Felix Mendelssohn,YES
femur,Femur,YES
fenrir,Fenrir,YES
ferdinand_de_saussure,Ferdinand de Saussure,YES
ferdinand_magellan,Ferdinand Magellan,YES
fergana_valley,Fergana Valley,YES
fermentation,Fermentation,YES
fermi_surface,Fermi surface,YES
fermilab,Fermilab,YES
fermionic_condensate,Fermionic condensate,YES
fernand_braudel,Fernand Braudel,YES
ferrocene,Ferrocene,YES
ferroelectricity,Ferroelectricity,YES
ferrofluid,Ferrofluid,YES
ferromagnetism,Ferromagnetism,YES
ferruccio_busoni,Ferruccio Busoni,YES
feudalism,Feudalism,YES
feynman_diagram,Feynman diagram,YES
fibonacci_number,Fibonacci number,YES
fick's_laws_of_diffusion,Fick's laws of diffusion,YES
fidel_castro,Fidel Castro,YES
fidelio,Fidelio,YES
fifth_force,Fifth force,YES
fiji,Fiji,YES
filippino_lippi,Filippino Lippi,YES
filippo_lippi,Filippo Lippi,YES
fine-structure_constant,Fine-structure constant,YES
finite-state_machine,Finite-state machine,YES
finland,Finland,YES
finlandia_hymn,Finlandia Hymn,YES
finnegans_wake,Finnegans Wake,YES
fire_(classical_element),Fire (classical element),YES
first_battle_of_bull_run,First Battle of Bull Run,YES
first_continental_congress,First Continental Congress,YES
first_crusade,First Crusade,YES
first_epistle_to_the_thessalonians,First Epistle to the Thessalonians,YES
first_triumvirate,First Triumvirate,YES
fitness_(biology),Fitness (biology),YES
five_pillars_of_islam,Five Pillars of Islam,YES
flagellation,Flagellation,YES
flagellum,Flagellum,YES
flannery_o'connor,Flannery O'Connor,YES
flashbulb_memory,Flashbulb memory,YES
flatiron_building,Flatiron Building,YES
flatworm,Flatworm,YES
flight_into_egypt,Flight into Egypt,YES
flocculation,Flocculation,YES
flora_purim,Flora Purim,YES
florence,Florence,YES
florence_cathedral,Florence Cathedral,YES
flores,Flores,YES
florida_keys,Florida Keys,YES
flow_cytometry,Flow cytometry,YES
fluid_mechanics,Fluid mechanics,YES
fluorescence,Fluorescence,YES
flute,Flute,YES
flux,Flux,YES
flux_(metallurgy),Flux (metallurgy),YES
folic_acid,Folic acid,YES
follicle-stimulating_hormone,Follicle-stimulating hormone,YES
fomalhaut,Fomalhaut,YES
fomorians,Fomorians,YES
foot_binding,Foot binding,YES
forbidden_planet,Forbidden Planet,YES
formal_charge,Formal charge,YES
formaldehyde,Formaldehyde,YES
forseti,Forseti,YES
fort_ticonderoga,Fort Ticonderoga,YES
fortran,Fortran,YES
foucault_pendulum,Foucault pendulum,YES
founder_effect,Founder effect,YES
fountain_(duchamp),Fountain (Duchamp),YES
four_noble_truths,Four Noble Truths,YES
four_quartets,Four Quartets,YES
four_saints_in_three_acts,Four Saints in Three Acts,YES
fourteen_points,Fourteen Points,YES
fourth_crusade,Fourth Crusade,YES
fra_angelico,Fra Angelico,YES
fractional_distillation,Fractional distillation,YES
fragile_x_syndrome,Fragile X syndrome,YES
frame-dragging,Frame-dragging,YES
francis_bacon_(artist),Francis Bacon (artist),YES
francis_crick,Francis Crick,YES
francis_drake,Francis Drake,YES
francis_fukuyama,Francis Fukuyama,YES
francis_galton,Francis Galton,YES
francis_of_assisi,Francis of Assisi,YES
francis_poulenc,Francis Poulenc,YES
francis_xavier,Francis Xavier,YES
francis_ysidro_edgeworth,Francis Ysidro Edgeworth,YES
francisco_franco,Francisco Franco,YES
francisco_goya,Francisco Goya,YES
francisco_i._madero,Francisco I. Madero,YES
francisco_pizarro,Francisco Pizarro,YES
francisco_vasquez_de_coronado,,NO
francium,Francium,YES
frank_gehry,Frank Gehry,YES
frank_lloyd_wright,Frank Lloyd Wright,YES
frankfurt_school,Frankfurt School,YES
franklin_pierce,Franklin Pierce,YES
frans_hals,Frans Hals,YES
frantz_fanon,Frantz Fanon,YES
franz_boas,Franz Boas,YES
franz_brentano,Franz Brentano,YES
franz_kafka,Franz Kafka,YES
franz_liszt,Franz Liszt,YES
franz_rosenzweig,Franz Rosenzweig,YES
franz_schubert,Franz Schubert,YES
freakonomics,Freakonomics,YES
frederic_edwin_church,Frederic Edwin Church,YES
frederic_remington,Frederic Remington,YES
frederick_delius,Frederick Delius,YES
frederick_douglass,Frederick Douglass,YES
frederick_jackson_turner,Frederick Jackson Turner,YES
frederick_law_olmsted,Frederick Law Olmsted,YES
frederick_soddy,Frederick Soddy,YES
frederick_winslow_taylor,Frederick Winslow Taylor,YES
free_soil_party,Free Soil Party,YES
free-electron_laser,Free-electron laser,YES
freezing-point_depression,Freezing-point depression,YES
french_guiana,French Guiana,YES
french_republican_calendar,French Republican Calendar,YES
fresco,Fresco,YES
fresnel_diffraction,Fresnel diffraction,YES
freyja,Freyja,YES
freyr,Freyr,YES
friction,Friction,YES
frida_kahlo,Frida Kahlo,YES
friedel-crafts_reaction,,NO
friedmann_equations,Friedmann equations,YES
friedrich_engels,Friedrich Engels,YES
friedrich_hayek,Friedrich Hayek,YES
friedrich_nietzsche,Friedrich Nietzsche,YES
friedrich_schiller,Friedrich Schiller,YES
frigg,Frigg,YES
fritz_haber,Fritz Haber,YES
frontier_thesis,Frontier Thesis,YES
fructose,Fructose,YES
fruit,Fruit,YES
fuel_cell,Fuel cell,YES
fugacity,Fugacity,YES
fugitive_slave_laws,Fugitive slave laws,YES
fugue,Fugue,YES
full_faith_and_credit_clause,Full Faith and Credit Clause,YES
fullerene,Fullerene,YES
functional_programming,Functional programming,YES
fundamental_attribution_error,Fundamental attribution error,YES
futurama,Futurama,YES
futurism,Futurism,YES
g._e._m._anscombe,G. E. M. Anscombe,YES
g._e._moore,G. E. Moore,YES
g._stanley_hall,G. Stanley Hall,YES
g_protein,G protein,YES
g_protein-coupled_receptor,G protein-coupled receptor,YES
gabon,Gabon,YES
gabriel,Gabriel,YES
gabriela_mistral,Gabriela Mistral,YES
gadsden_purchase,Gadsden Purchase,YES
gaia_hypothesis,Gaia hypothesis,YES
gaius_marius,Gaius Marius,YES
galaxy_rotation_curve,Galaxy rotation curve,YES
galen,Galen,YES
galilean_moons,Galilean moons,YES
galileo_(spacecraft),Galileo (spacecraft),YES
galileo_galilei,Galileo Galilei,YES
gallbladder,Gallbladder,YES
gamal_abdel_nasser,Gamal Abdel Nasser,YES
gamelan,Gamelan,YES
gametophyte,Gametophyte,YES
gamma-ray_burst,Gamma-ray burst,YES
ganesha,Ganesha,YES
gang_of_four,Gang of Four,YES
ganges,Ganges,YES
gangrene,Gangrene,YES
ganymede_(moon),Ganymede (moon),YES
ganymede_(mythology),Ganymede (mythology),YES
gao_xingjian,Gao Xingjian,YES
garbage_collection_(computer_science),Garbage collection (computer science),YES
garuda,Garuda,YES
gary_becker,Gary Becker,YES
gas_chromatography,Gas chromatography,YES
gas_constant,Gas constant,YES
gastrulation,Gastrulation,YES
gateway_arch,Gateway Arch,YES
gathas,Gathas,YES
gauge_theory,Gauge theory,YES
gauss's_law,Gauss's law,YES
gawain,Gawain,YES
gehenna,Gehenna,YES
geiger_counter,Geiger counter,YES
gel_electrophoresis,Gel electrophoresis,YES
gemara,Gemara,YES
gender_trouble,Gender Trouble,YES
gene_conversion,Gene conversion,YES
gene_knockout,Gene knockout,YES
general_agreement_on_tariffs_and_trade,General Agreement on Tariffs and Trade,YES
general_equilibrium_theory,General equilibrium theory,YES
general_relativity,General relativity,YES
genetic_drift,Genetic drift,YES
genetic_linkage,Genetic linkage,YES
genetic_recombination,Genetic recombination,YES
geneva_bible,Geneva Bible,YES
genghis_khan,Genghis Khan,YES
genoa,Genoa,YES
genomic_imprinting,Genomic imprinting,YES
geoffrey_chaucer,Geoffrey Chaucer,YES
geography_of_azerbaijan,Geography of Azerbaijan,YES
geography_of_bosnia_and_herzegovina,Geography of Bosnia and Herzegovina,YES
geography_of_bulgaria,Geography of Bulgaria,YES
geography_of_cambodia,Geography of Cambodia,YES
geography_of_chad,Geography of Chad,YES
geography_of_cuba,Geography of Cuba,YES
geography_of_hungary,Geography of Hungary,YES
geography_of_ivory_coast,Geography of Ivory Coast,YES
geography_of_kazakhstan,Geography of Kazakhstan,YES
geography_of_kyrgyzstan,Geography of Kyrgyzstan,YES
geography_of_madagascar,Geography of Madagascar,YES
geography_of_malawi,Geography of Malawi,YES
geography_of_mozambique,Geography of Mozambique,YES
geography_of_oman,Geography of Oman,YES
geography_of_switzerland,Geography of Switzerland,YES
geography_of_tajikistan,Geography of Tajikistan,YES
geography_of_tanzania,Geography of Tanzania,YES
geography_of_thailand,Geography of Thailand,YES
geomagnetic_reversal,Geomagnetic reversal,YES
georg_philipp_telemann,Georg Philipp Telemann,YES
georg_simmel,Georg Simmel,YES
georg_wilhelm_friedrich_hegel,Georg Wilhelm Friedrich Hegel,YES
george_akerlof,George Akerlof,YES
george_armstrong_custer,George Armstrong Custer,YES
george_b._mcclellan,George B. McClellan,YES
george_berkeley,George Berkeley,YES
george_bernard_shaw,George Bernard Shaw,YES
george_caleb_bingham,George Caleb Bingham,YES
george_eliot,George Eliot,YES
george_frideric_handel,George Frideric Handel,YES
george_gamow,George Gamow,YES
george_gershwin,George Gershwin,YES
george_grosz,George Grosz,YES
george_h._pendleton,George H. Pendleton,YES
george_herbert_mead,George Herbert Mead,YES
george_meade,George Meade,YES
george_orwell,George Orwell,YES
george_santayana,George Santayana,YES
george_stigler,George Stigler,YES
george_wald,George Wald,YES
george_wallace,George Wallace,YES
george_washington,George Washington,YES
george_washington_(houdon),George Washington (Houdon),YES
george_washington_carver,George Washington Carver,YES
georges_clemenceau,Georges Clemenceau,YES
georges_seurat,Georges Seurat,YES
georgia_(country),Georgia (country),YES
georgia_o'keeffe,Georgia O'Keeffe,YES
geostationary_orbit,Geostationary orbit,YES
gerard_manley_hopkins,Gerard Manley Hopkins,YES
gerhard_richter,Gerhard Richter,YES
germ_layer,Germ layer,YES
germanium,Germanium,YES
gershom_scholem,Gershom Scholem,YES
gertrude_stein,Gertrude Stein,YES
geryon,Geryon,YES
gestalt_psychology,Gestalt psychology,YES
gettier_problem,Gettier problem,YES
getulio_vargas,Getulio Vargas,YES
ghana,Ghana,YES
ghent,Ghent,YES
ghent_altarpiece,Ghent Altarpiece,YES
ghost_dance,Ghost Dance,YES
ghosts_(play),Ghosts (play),YES
ghrelin,Ghrelin,YES
giacomo_leopardi,Giacomo Leopardi,YES
giacomo_meyerbeer,Giacomo Meyerbeer,YES
giacomo_puccini,Giacomo Puccini,YES
giambattista_vico,Giambattista Vico,YES
giambologna,Giambologna,YES
gian_lorenzo_bernini,Gian Lorenzo Bernini,YES
giant_magnetoresistance,Giant magnetoresistance,YES
giant_panda,Giant panda,YES
gibberellin,Gibberellin,YES
gibbs_free_energy,Gibbs free energy,YES
gibbs_paradox,Gibbs paradox,YES
gideon,Gideon,YES
giffen_good,Giffen good,YES
gila_monster,Gila monster,YES
gila_river,Gila River,YES
gilbert_and_sullivan,Gilbert and Sullivan,YES
gilbert_n._lewis,Gilbert N. Lewis,YES
gilbert_ryle,Gilbert Ryle,YES
gilles_deleuze,Gilles Deleuze,YES
gingivitis,Gingivitis,YES
gini_coefficient,Gini coefficient,YES
gioachino_rossini,Gioachino Rossini,YES
giordano_bruno,Giordano Bruno,YES
giorgio_de_chirico,Giorgio de Chirico,YES
giorgio_vasari,Giorgio Vasari,YES
giorgione,Giorgione,YES
giotto,Giotto,YES
giovanni_battista_tiepolo,Giovanni Battista Tiepolo,YES
giovanni_bellini,Giovanni Bellini,YES
giovanni_boccaccio,Giovanni Boccaccio,YES
giovanni_pico_della_mirandola,Giovanni Pico della Mirandola,YES
giovanni_pierluigi_da_palestrina,Giovanni Pierluigi da Palestrina,YES
giovanni_schiaparelli,Giovanni Schiaparelli,YES
girolamo_savonarola,Girolamo Savonarola,YES
giselle,Giselle,YES
giulio_cesare,Giulio Cesare,YES
giuseppe_arcimboldo,Giuseppe Arcimboldo,YES
giuseppe_garibaldi,Giuseppe Garibaldi,YES
giuseppe_verdi,Giuseppe Verdi,YES
glacial_river_warren,Glacial River Warren,YES
glacier_national_park_(u.s.),Glacier National Park (U.S.),YES
glass,Glass,YES
glass_house,Glass House,YES
glaucoma,Glaucoma,YES
glaucus_(son_of_sisyphus),Glaucus (son of Sisyphus),YES
glengarry_glen_ross,Glengarry Glen Ross,YES
glenn_miller,Glenn Miller,YES
global_cooling,Global cooling,YES
glomerulus,Glomerulus,YES
glottal_stop,Glottal stop,YES
glottochronology,Glottochronology,YES
glucagon,Glucagon,YES
gluconeogenesis,Gluconeogenesis,YES
glucose,Glucose,YES
glueball,Glueball,YES
gluon,Gluon,YES
glutamic_acid,Glutamic acid,YES
glycine,Glycine,YES
glycogen,Glycogen,YES
glycolysis,Glycolysis,YES
glycosylation,Glycosylation,YES
glyoxylate_cycle,Glyoxylate cycle,YES
gnome,Gnome,YES
gnosticism,Gnosticism,YES
gog_and_magog,Gog and Magog,YES
golan_heights,Golan Heights,YES
goldberg_variations,Goldberg Variations,YES
golden_apple,Golden apple,YES
golden_calf,Golden calf,YES
golden_horde,Golden Horde,YES
golden_legend,Golden Legend,YES
golden_stool,Golden Stool,YES
golgi_apparatus,Golgi apparatus,YES
gonorrhea,Gonorrhea,YES
gordon_allport,Gordon Allport,YES
gorgias,Gorgias,YES
gorgias_(dialogue),Gorgias (dialogue),YES
gospel,Gospel,YES
gospel_of_john,Gospel of John,YES
gospel_of_luke,Gospel of Luke,YES
gospel_of_mark,Gospel of Mark,YES
gospel_of_thomas,Gospel of Thomas,YES
gotland,Gotland,YES
gottfried_wilhelm_leibniz,Gottfried Wilhelm Leibniz,YES
gotthold_ephraim_lessing,Gotthold Ephraim Lessing,YES
gottlob_frege,Gottlob Frege,YES
gout,Gout,YES
grace_(christianity),Grace (Christianity),YES
gradient,Gradient,YES
graham_greene,Graham Greene,YES
gram_staining,Gram staining,YES
grammatical_aspect,Grammatical aspect,YES
grammatical_gender,Grammatical gender,YES
grammatology,Grammatology,YES
gram-negative_bacteria,Gram-negative bacteria,YES
gran_chaco,Gran Chaco,YES
gran_plot,Gran plot,YES
grand_canyon,Grand Canyon,YES
grand_jury,Grand jury,YES
grand_unified_theory,Grand Unified Theory,YES
grande_odalisque,Grande Odalisque,YES
grandma_moses,Grandma Moses,YES
graphene,Graphene,YES
grashof_number,Grashof number,YES
graves'_disease,Graves' disease,YES
gravitational_constant,Gravitational constant,YES
gravitational_microlensing,Gravitational microlensing,YES
gravitational_redshift,Gravitational redshift,YES
graviton,Graviton,YES
gravity_of_earth,Gravity of Earth,YES
gravity's_rainbow,Gravity's Rainbow,YES
great_attractor,Great Attractor,YES
great_dismal_swamp,Great Dismal Swamp,YES
great_dividing_range,Great Dividing Range,YES
great_expectations,Great Expectations,YES
great_expectations_(1946_film),Great Expectations (1946 film),YES
great_leap_forward,Great Leap Forward,YES
great_northern_war,Great Northern War,YES
great_salt_lake,Great Salt Lake,YES
great_sandy_desert,Great Sandy Desert,YES
great_slave_lake,Great Slave Lake,YES
great_zimbabwe,Great Zimbabwe,YES
green_algae,Green algae,YES
green_fluorescent_protein,Green fluorescent protein,YES
green_mountain_boys,Green Mountain Boys,YES
green_river_(colorado_river),Green River (Colorado River),YES
greenback_party,Greenback Party,YES
greenland,Greenland,YES
greg_graffin,Greg Graffin,YES
gregory_bateson,Gregory Bateson,YES
grenada,Grenada,YES
gresham's_law,Gresham's law,YES
grignard_reaction,Grignard reaction,YES
grinling_gibbons,Grinling Gibbons,YES
gross_domestic_product,Gross domestic product,YES
gross_national_happiness,Gross national happiness,YES
groundwork_of_the_metaphysic_of_morals,Groundwork of the Metaphysic of Morals,YES
groupthink,Groupthink,YES
grover_cleveland,Grover Cleveland,YES
growth_hormone,Growth hormone,YES
guadalajara,Guadalajara,YES
guadalcanal,Guadalcanal,YES
guan_yu,Guan Yu,YES
guanine,Guanine,YES
guatemala,Guatemala,YES
guayaquil,Guayaquil,YES
guelphs_and_ghibellines,Guelphs and Ghibellines,YES
guernica_(painting),Guernica (painting),YES
guernsey,Guernsey,YES
guerrero,Guerrero,YES
guggenheim_museum_bilbao,Guggenheim Museum Bilbao,YES
guillaume_de_machaut,Guillaume de Machaut,YES
guinevere,Guinevere,YES
gujarat,Gujarat,YES
gulf_of_california,Gulf of California,YES
gulf_of_fonseca,Gulf of Fonseca,YES
gullah,Gullah,YES
gulliver's_travels,Gulliver's Travels,YES
gulliver's_travels_(miniseries),Gulliver's Travels (miniseries),YES
gunnar_myrdal,Gunnar Myrdal,YES
gunpowder_plot,Gunpowder Plot,YES
gunter_grass,,NO
guru_arjan,Guru Arjan,YES
guru_gobind_singh,Guru Gobind Singh,YES
guru_granth_sahib,Guru Granth Sahib,YES
guru_maneyo_granth,Guru Maneyo Granth,YES
guru_nanak,Guru Nanak,YES
gustav_fechner,Gustav Fechner,YES
gustav_holst,Gustav Holst,YES
gustav_kirchhoff,Gustav Kirchhoff,YES
gustav_klimt,Gustav Klimt,YES
gustav_mahler,Gustav Mahler,YES
gustave_caillebotte,Gustave Caillebotte,YES
gustave_courbet,Gustave Courbet,YES
gustave_flaubert,Gustave Flaubert,YES
gutzon_borglum,Gutzon Borglum,YES
guyana,Guyana,YES
gymnosperm,Gymnosperm,YES
gyroscope,Gyroscope,YES
h._g._wells,H. G. Wells,YES
habeas_corpus,Habeas corpus,YES
haber_process,Haber process,YES
hades,Hades,YES
hadith,Hadith,YES
hadrian,Hadrian,YES
hadron,Hadron,YES
haemophilia,Haemophilia,YES
hagar,Hagar,YES
hagia_sophia,Hagia Sophia,YES
haifa,Haifa,YES
haile_selassie,Haile Selassie,YES
hainan,Hainan,YES
haiti,Haiti,YES
hajj,Hajj,YES
half-life,Half-life,YES
hall_effect,Hall effect,YES
hall_of_mirrors,Hall of Mirrors,YES
halo_effect,Halo effect,YES
